mode,sample,label,level_numeric,n_reads_sub,n_reads_orig,n_sites_compared,r_shannon_profile,r_pi_profile,r_minor_af_spectrum,mean_shannon_sub,mean_shannon_orig,delta_mean_shannon,mean_pi_sub,mean_pi_orig,delta_mean_pi,mean_abs_diff_minor_af,n_variable_sites_orig_1pct,n_variable_sites_sub_1pct,variable_site_recall_1pct,variable_site_precision_1pct,n_variable_sites_orig_2pct,n_variable_sites_sub_2pct,variable_site_recall_2pct,variable_site_precision_2pct,n_variable_sites_orig_5pct,n_variable_sites_sub_5pct,variable_site_recall_5pct,variable_site_precision_5pct,n_variable_sites_orig_20pct,n_variable_sites_sub_20pct,variable_site_recall_20pct,variable_site_precision_20pct
percent,barcode06,10pct,10.0,3029,30537,1129,0.9942503415483862,0.9978073517171019,0.9992426019793079,0.07394412907421356,0.07529433997787426,-0.0013502109036606924,0.019951759363943864,0.02009032745055007,-0.00013856808660620695,0.0010212553632968603,169,175,0.9585798816568047,0.9257142857142857,105,106,0.9619047619047619,0.9528301886792453,22,23,0.9090909090909091,0.8695652173913043,10,10,1.0,1.0
percent,barcode06,1pct,1.0,299,30537,1129,0.9513296024207566,0.9751859625860165,0.988684386175194,0.0739831580918534,0.07529433997787426,-0.0013111818860208624,0.02178492939654177,0.02009032745055007,0.0016946019459916986,0.003662198552690554,169,263,0.9230769230769231,0.5931558935361216,105,137,0.9428571428571428,0.7226277372262774,22,40,0.9545454545454546,0.525,10,10,1.0,1.0
percent,barcode06,20pct,20.0,6116,30537,1130,0.9976078796245865,0.9991349055883751,0.9997207383417767,0.07348819653861352,0.0752277078186018,-0.0017395112799882817,0.019632620300267224,0.020072548399708876,-0.000439928099441652,0.0006497573117088836,169,167,0.9644970414201184,0.9760479041916168,105,102,0.9523809523809523,0.9803921568627451,22,20,0.9090909090909091,1.0,10,10,1.0,1.0
percent,barcode06,2pct,2.0,599,30537,1129,0.9678343177787988,0.9831132065526131,0.9925010137551032,0.07812471972196677,0.07529433997787426,0.0028303797440925177,0.022306613486351726,0.02009032745055007,0.0022162860358016546,0.0028636190262655995,169,229,0.9585798816568047,0.7074235807860262,105,126,0.9714285714285714,0.8095238095238095,22,43,0.9545454545454546,0.4883720930232558,10,10,1.0,1.0
percent,barcode06,40pct,40.0,12320,30537,1130,0.9990055483045942,0.9996060929418418,0.9998451797145029,0.07407507892373705,0.0752277078186018,-0.0011526288948647545,0.01974331464798449,0.020072548399708876,-0.0003292337517243858,0.0004388449298031902,169,169,0.9704142011834319,0.9704142011834319,105,101,0.9523809523809523,0.9900990099009901,22,20,0.9090909090909091,1.0,10,10,1.0,1.0
percent,barcode06,5pct,5.0,1470,30537,1129,0.9873370348529177,0.9942497414390912,0.9976398960038251,0.07772516983062254,0.07529433997787426,0.002430829852748284,0.02146660605778665,0.02009032745055007,0.0013762786072365786,0.0016752391440532568,169,196,0.9881656804733728,0.8520408163265306,105,117,0.9714285714285714,0.8717948717948718,22,34,1.0,0.6470588235294118,10,10,1.0,1.0
percent,barcode07,0p5pct,0.5,60,13223,1141,0.865722764850892,0.9111050411949349,0.9377926777036018,0.06162256464818587,0.09466635425089168,-0.033043789602705806,0.02125568925368186,0.026530559307539548,-0.005274870053857687,0.007629810358962705,227,292,0.7004405286343612,0.5445205479452054,138,174,0.6521739130434783,0.5172413793103449,49,49,0.7755102040816326,0.7755102040816326,10,11,0.8,0.7272727272727273
percent,barcode07,10pct,10.0,1295,13223,1148,0.9864821507361772,0.9929188572726257,0.995676611781392,0.0863568404194404,0.09465689112953156,-0.008300050710091156,0.02451589829943181,0.026545186577864324,-0.0020292882784325138,0.002023495775531846,229,227,0.8951965065502183,0.9030837004405287,140,124,0.8571428571428571,0.967741935483871,50,45,0.88,0.9777777777777777,10,10,1.0,1.0
percent,barcode07,1pct,1.0,126,13223,1148,0.9137315031954001,0.9470728369711148,0.9623908265735418,0.07114041555578533,0.09465689112953156,-0.023516475573746226,0.022823876967404646,0.026545186577864324,-0.0037213096104596784,0.006056915763888136,229,236,0.7074235807860262,0.6864406779661016,140,129,0.6785714285714286,0.7364341085271318,50,46,0.8,0.8695652173913043,10,14,0.9,0.6428571428571429
percent,barcode07,20pct,20.0,2668,13223,1148,0.9952868808851059,0.9977376182445007,0.9986456450719182,0.09170853503728968,0.09465689112953156,-0.00294835609224188,0.025906093298607095,0.026545186577864324,-0.0006390932792572288,0.0011675533583572681,229,234,0.9475982532751092,0.9273504273504274,140,127,0.8928571428571429,0.984251968503937,50,47,0.92,0.9787234042553191,10,10,1.0,1.0
percent,barcode07,2pct,2.0,267,13223,1148,0.9303571084489318,0.9514348566010975,0.9674816958236854,0.07572698301781443,0.09465689112953156,-0.01892990811171713,0.02299062077482993,0.026545186577864324,-0.003554565803034395,0.004798889307240249,229,221,0.7467248908296943,0.7737556561085973,140,131,0.7357142857142858,0.7862595419847328,50,45,0.82,0.9111111111111111,10,11,0.9,0.8181818181818182
percent,barcode07,40pct,40.0,5290,13223,1148,0.9977364883403786,0.9986643204487213,0.9990589737088329,0.09163116553045199,0.09465689112953156,-0.0030257255990795706,0.02571340487755549,0.026545186577864324,-0.0008317817003088354,0.0008957719359975589,229,227,0.9563318777292577,0.9647577092511013,140,122,0.8714285714285714,1.0,50,45,0.9,1.0,10,10,1.0,1.0
percent,barcode07,5pct,5.0,643,13223,1148,0.9726561784122113,0.9854829370394085,0.9907827615088715,0.08634951110280953,0.09465689112953156,-0.00830738002672203,0.02497811616805661,0.026545186577864324,-0.0015670704098077158,0.002871084790306899,229,246,0.8471615720524017,0.7886178861788617,140,130,0.8357142857142857,0.9,50,46,0.88,0.9565217391304348,10,11,1.0,0.9090909090909091
percent,barcode08,0p5pct,0.5,147,25862,1128,0.9527268549558348,0.9744584535338284,0.9820341195022622,0.09225744187065085,0.11315162316816257,-0.02089418129751172,0.032415212436717376,0.03585878024735946,-0.0034435678106420828,0.0064539636237363664,254,248,0.7322834645669292,0.75,161,179,0.8385093167701864,0.7541899441340782,78,71,0.782051282051282,0.8591549295774648,35,33,0.8571428571428571,0.9090909090909091
percent,barcode08,10pct,10.0,2614,25862,1129,0.9971282209150742,0.9987057842130073,0.9991879856180084,0.11399785370432193,0.11305140029556011,0.0009464534087618159,0.03654750842093144,0.03582701870595347,0.0007204897149779704,0.0014285905746245868,254,265,0.968503937007874,0.9283018867924528,161,170,0.9565217391304348,0.9058823529411765,78,86,0.9871794871794872,0.8953488372093024,35,37,1.0,0.9459459459459459
percent,barcode08,1pct,1.0,276,25862,1129,0.9729320283674691,0.9873086621143368,0.992631377316791,0.10200309747596031,0.11305140029556011,-0.0110483028195998,0.03426472427837908,0.03582701870595347,-0.0015622944275743914,0.004556212273252424,254,282,0.8385826771653543,0.7553191489361702,161,165,0.8633540372670807,0.8424242424242424,78,74,0.8461538461538461,0.8918918918918919,35,34,0.8857142857142857,0.9117647058823529
percent,barcode08,20pct,20.0,5232,25862,1129,0.9987185451953171,0.9994359233472326,0.9996201595127743,0.11343249600447863,0.11305140029556011,0.00038109570891851907,0.03615528006938987,0.03582701870595347,0.0003282613634363954,0.0009799489589678674,254,260,0.9724409448818898,0.95,161,171,0.968944099378882,0.9122807017543859,78,82,1.0,0.9512195121951219,35,36,1.0,0.9722222222222222
percent,barcode08,2pct,2.0,525,25862,1129,0.9860699947268853,0.9942887218358505,0.9962706836124811,0.10621914465376901,0.11305140029556011,-0.006832255641791102,0.03483583382884642,0.03582701870595347,-0.0009911848771070528,0.003213426373277553,254,268,0.8740157480314961,0.8283582089552238,161,150,0.8509316770186336,0.9133333333333333,78,77,0.9230769230769231,0.935064935064935,35,36,0.9714285714285714,0.9444444444444444
percent,barcode08,40pct,40.0,10281,25862,1129,0.9994703743956256,0.9997556418478294,0.9998435166323096,0.1139513837489466,0.11305140029556011,0.0008999834533864881,0.03623813774523776,0.03582701870595347,0.0004111190392842856,0.0006458276583392193,254,262,0.9960629921259843,0.9656488549618321,161,169,0.9813664596273292,0.9349112426035503,78,82,0.9871794871794872,0.9390243902439024,35,35,1.0,1.0
percent,barcode08,5pct,5.0,1343,25862,1129,0.9949339091820274,0.9978484053308672,0.9983653036214231,0.10912661995331208,0.11305140029556011,-0.003924780342248038,0.0351712722832414,0.03582701870595347,-0.0006557464227120724,0.0019395511344431386,254,263,0.9566929133858267,0.9239543726235742,161,159,0.9254658385093167,0.9371069182389937,78,74,0.9358974358974359,0.9864864864864865,35,36,0.9714285714285714,0.9444444444444444
percent,barcode10,0p5pct,0.5,93,13434,1131,0.892304754772214,0.9193352059560115,0.9421529352656964,0.109902550023915,0.1162505248040027,-0.006347974780087709,0.036720600896376035,0.033613200433409214,0.003107400462966821,0.00870667522777786,323,500,0.8452012383900929,0.546,198,282,0.8737373737373737,0.6134751773049646,85,116,0.9176470588235294,0.6724137931034483,9,8,0.8888888888888888,1.0
percent,barcode10,10pct,10.0,1360,13434,1225,0.966504960309665,0.977690604137385,0.9856858359469888,0.11719151274938473,0.12274336794847092,-0.005551855199086186,0.034887101582006745,0.035869586829557064,-0.0009824852475503187,0.002844057542923964,375,393,0.9226666666666666,0.8804071246819338,231,236,0.9047619047619048,0.885593220338983,102,97,0.9019607843137255,0.9484536082474226,10,11,1.0,0.9090909090909091
percent,barcode10,1pct,1.0,148,13434,1213,0.8564953456387089,0.878534894294368,0.9040388925958278,0.10493386127759328,0.12350098402049069,-0.0185671227428974,0.034841397458776555,0.03610634900584001,-0.0012649515470634573,0.008206071116932357,372,354,0.7204301075268817,0.7570621468926554,230,255,0.8130434782608695,0.7333333333333333,102,107,0.8137254901960784,0.7757009345794392,10,15,1.0,0.6666666666666666
percent,barcode10,20pct,20.0,2664,13434,1226,0.9856203686223434,0.9898913714595189,0.9933185564023664,0.11826578995365955,0.12264325100887183,-0.004377461055212278,0.03480284520187158,0.03584032941778744,-0.0010374842159158598,0.0019466570229744182,375,373,0.936,0.9410187667560321,231,231,0.9264069264069265,0.9264069264069265,102,97,0.9313725490196079,0.979381443298969,10,11,1.0,0.9090909090909091
percent,barcode10,2pct,2.0,255,13434,1225,0.9021176798857727,0.9176655899343991,0.9432697902946041,0.11268488466182884,0.12274336794847092,-0.010058483286642078,0.036307331714246334,0.035869586829557064,0.0004377448846892701,0.006525655875562152,375,384,0.7866666666666666,0.7682291666666666,231,248,0.8528138528138528,0.7943548387096774,102,120,0.8921568627450981,0.7583333333333333,10,14,1.0,0.7142857142857143
percent,barcode10,40pct,40.0,5392,13434,1226,0.9935503378905236,0.9951690326219168,0.9970183642893711,0.11895210384975424,0.12264325100887183,-0.003691147159117586,0.034690925236025294,0.03584032941778744,-0.0011494041817621467,0.001316869116166877,375,380,0.96,0.9473684210526315,231,229,0.9653679653679653,0.9737991266375546,102,95,0.9313725490196079,1.0,10,10,1.0,1.0
percent,barcode10,5pct,5.0,667,13434,1225,0.9508732281812184,0.9676331008962336,0.9742613755452507,0.11414910878659755,0.12274336794847092,-0.008594259161873369,0.0346809592192243,0.035869586829557064,-0.0011886276103327612,0.004228909254672665,375,374,0.8666666666666667,0.8689839572192514,231,244,0.8874458874458875,0.8401639344262295,102,111,0.9117647058823529,0.8378378378378378,10,10,1.0,1.0
percent,barcode12,0p5pct,0.5,76,16250,1201,0.8367594110492393,0.876182607652624,0.9406138855327231,0.07059895346685274,0.09483603527213211,-0.024237081805279365,0.02447541094700037,0.026480734599802262,-0.0020053236528018922,0.00801111234648977,273,387,0.684981684981685,0.48320413436692505,145,160,0.7586206896551724,0.6875,41,64,0.8780487804878049,0.5625,14,16,0.9285714285714286,0.8125
percent,barcode12,10pct,10.0,1567,16250,1246,0.9745405885322702,0.9845859288474386,0.9923464069484605,0.09225416494324279,0.0957419811205916,-0.003487816177348807,0.026873658696767635,0.02685068951157523,2.2969185192404235e-05,0.002351648403621587,290,307,0.9103448275862069,0.8599348534201955,156,161,0.9230769230769231,0.8944099378881988,47,51,0.9148936170212766,0.8431372549019608,14,15,1.0,0.9333333333333333
percent,barcode12,1pct,1.0,157,16250,1201,0.8587610125223584,0.8763732731020759,0.9331523053195369,0.08433146195719565,0.09483603527213211,-0.010504573314936455,0.027703166037458673,0.026480734599802262,0.0012224314376564106,0.007234630929131915,273,300,0.7362637362637363,0.67,145,174,0.8413793103448276,0.7011494252873564,41,76,0.9024390243902439,0.4868421052631579,14,16,0.9285714285714286,0.8125
percent,barcode12,20pct,20.0,3226,16250,1246,0.9839986842440682,0.9915146552207554,0.9957804844939215,0.09157965487952777,0.0957419811205916,-0.0041623262410638295,0.026105993995660846,0.02685068951157523,-0.0007446955159143842,0.0016710184039958897,290,289,0.9275862068965517,0.9307958477508651,156,150,0.8974358974358975,0.9333333333333333,47,43,0.851063829787234,0.9302325581395349,14,14,1.0,1.0
percent,barcode12,2pct,2.0,312,16250,1246,0.8795077139360773,0.8491256285599574,0.9225791562295019,0.0939109847622844,0.0957419811205916,-0.0018309963583071909,0.03080106835459215,0.02685068951157523,0.003950378843016921,0.006570990288150584,290,326,0.8241379310344827,0.7331288343558282,156,197,0.9102564102564102,0.7208121827411168,47,88,0.8936170212765957,0.4772727272727273,14,21,1.0,0.6666666666666666
percent,barcode12,40pct,40.0,6401,16250,1246,0.9939052795447112,0.9970212166279314,0.9984512293420817,0.09505108932831453,0.0957419811205916,-0.0006908917922770624,0.026884911806602137,0.02685068951157523,3.42222950269061e-05,0.0010546552538985658,290,302,0.9758620689655172,0.9370860927152318,156,156,0.9423076923076923,0.9423076923076923,47,46,0.9574468085106383,0.9782608695652174,14,15,1.0,0.9333333333333333
percent,barcode12,5pct,5.0,748,16250,1246,0.9369031544003007,0.9482400880759498,0.9725517823010783,0.0945506564527359,0.0957419811205916,-0.001191324667855695,0.028555293050416576,0.02685068951157523,0.0017046035388413455,0.004056618653069526,290,314,0.8862068965517241,0.8184713375796179,156,188,0.9423076923076923,0.7819148936170213,47,74,0.9361702127659575,0.5945945945945946,14,13,0.9285714285714286,1.0
percent,barcode13,0p5pct,0.5,133,30047,1154,0.8949290274102741,0.9484024726205433,0.9723490042788694,0.07126444237922121,0.08512581866102824,-0.01386137628180703,0.021909928233805918,0.023123631109423677,-0.0012137028756177594,0.005639448128985965,225,268,0.7377777777777778,0.6194029850746269,132,158,0.8106060606060606,0.6772151898734177,32,29,0.65625,0.7241379310344828,11,11,1.0,1.0
percent,barcode13,10pct,10.0,3000,30047,1154,0.992829706130652,0.9971568725842069,0.9989323125749346,0.08599491157576654,0.08512581866102824,0.0008690929147383009,0.02380595332440056,0.023123631109423677,0.0006823222149768826,0.001199642885013283,225,236,0.9644444444444444,0.9194915254237288,132,135,0.9545454545454546,0.9333333333333333,32,36,0.96875,0.8611111111111112,11,11,1.0,1.0
percent,barcode13,1pct,1.0,295,30047,1154,0.9509395993944959,0.9788186138237046,0.9909551546275898,0.07893456881452363,0.08512581866102824,-0.006191249846504612,0.023127048918920447,0.023123631109423677,3.417809496770313e-06,0.003539248445832954,225,287,0.8844444444444445,0.6933797909407665,132,142,0.9015151515151515,0.8380281690140845,32,30,0.8125,0.8666666666666667,11,11,1.0,1.0
percent,barcode13,20pct,20.0,6090,30047,1155,0.996993876818814,0.9988002208686207,0.9995505097321044,0.08568338134478995,0.08505211665352952,0.0006312646912604303,0.023455652484617822,0.023103610649588678,0.0003520418350291439,0.0007435839908379808,225,234,0.9822222222222222,0.9444444444444444,132,134,0.9772727272727273,0.9626865671641791,32,34,1.0,0.9411764705882353,11,11,1.0,1.0
percent,barcode13,2pct,2.0,574,30047,1154,0.9699555741802659,0.9877747690800484,0.9947010916889212,0.081532170624145,0.08512581866102824,-0.0035936480368832374,0.02307052500081022,0.023123631109423677,-5.3106108613455716e-05,0.00255430328691695,225,250,0.9155555555555556,0.824,132,134,0.9242424242424242,0.9104477611940298,32,28,0.8125,0.9285714285714286,11,11,1.0,1.0
percent,barcode13,40pct,40.0,12150,30047,1155,0.9983693054393475,0.9993564628054591,0.999785346199033,0.085179369311053,0.08505211665352952,0.00012725265752347448,0.02323529278419014,0.023103610649588678,0.00013168213460146294,0.0004987987315472482,225,227,0.9822222222222222,0.973568281938326,132,131,0.9848484848484849,0.9923664122137404,32,32,1.0,1.0,11,11,1.0,1.0
percent,barcode13,5pct,5.0,1457,30047,1154,0.9868548945514664,0.9944195539481964,0.997643253414303,0.08511726222630468,0.08512581866102824,-8.556434723555606e-06,0.023810338714023247,0.023123631109423677,0.00068670760459957,0.0017271248985174289,225,242,0.9644444444444444,0.8966942148760331,132,144,0.9545454545454546,0.875,32,36,0.9375,0.8333333333333334,11,11,1.0,1.0
percent,barcode14,0p5pct,0.5,117,22793,1129,0.9260079079505416,0.9556057101282814,0.9694026697960895,0.09157076495005484,0.10249672245146665,-0.010925957501411815,0.029327417281955516,0.02916239176326179,0.00016502551869372606,0.006062938655488329,272,366,0.8088235294117647,0.6010928961748634,168,196,0.8392857142857143,0.7193877551020408,68,76,0.8823529411764706,0.7894736842105263,13,12,0.8461538461538461,0.9166666666666666
percent,barcode14,10pct,10.0,2292,22793,1129,0.9948640489436303,0.9975039569615344,0.9984167789902992,0.1006316742692572,0.10249672245146665,-0.00186504818220945,0.0289403097489873,0.02916239176326179,-0.00022208201427448976,0.0012668380871887891,272,271,0.9448529411764706,0.948339483394834,168,171,0.9702380952380952,0.9532163742690059,68,71,1.0,0.9577464788732394,13,15,1.0,0.8666666666666667
percent,barcode14,1pct,1.0,235,22793,1129,0.9596636396924151,0.9748216747414202,0.9819367534133977,0.10448548350548026,0.10249672245146665,0.0019887610540136047,0.03222662711584855,0.02916239176326179,0.003064235352586757,0.004748675717395366,272,338,0.8970588235294118,0.7218934911242604,168,190,0.9285714285714286,0.8210526315789474,68,80,0.9117647058823529,0.775,13,14,1.0,0.9285714285714286
percent,barcode14,20pct,20.0,4529,22793,1129,0.9975497083446881,0.9988262748039481,0.9993393710028629,0.10135815279301427,0.10249672245146665,-0.001138569658452382,0.028899814930119574,0.02916239176326179,-0.0002625768331422154,0.0008912785579842831,272,280,0.9742647058823529,0.9464285714285714,168,168,0.9702380952380952,0.9702380952380952,68,67,0.9852941176470589,1.0,13,13,1.0,1.0
percent,barcode14,2pct,2.0,463,22793,1129,0.9768630758118423,0.9875111202822405,0.991001883313204,0.09875112254968073,0.10249672245146665,-0.003745599901785926,0.029300270932477567,0.02916239176326179,0.00013787916921577728,0.0031204846722043705,272,300,0.9191176470588235,0.8333333333333334,168,173,0.9166666666666666,0.8901734104046243,68,66,0.8823529411764706,0.9090909090909091,13,13,0.9230769230769231,0.9230769230769231
percent,barcode14,40pct,40.0,9116,22793,1129,0.9990538823534524,0.9995365102583101,0.9997095603192042,0.1021801559210757,0.10249672245146665,-0.0003165665303909576,0.02913846872274179,0.02916239176326179,-2.392304051999916e-05,0.0005674666599320545,272,276,0.9852941176470589,0.9710144927536232,168,169,0.9761904761904762,0.9704142011834319,68,67,0.9852941176470589,1.0,13,13,1.0,1.0
percent,barcode14,5pct,5.0,1151,22793,1129,0.9908287871232277,0.9952225692550313,0.9966991086458052,0.09802620129210454,0.10249672245146665,-0.004470521159362112,0.028408022633045992,0.02916239176326179,-0.0007543691302157977,0.0018083114041791064,272,281,0.9375,0.9074733096085409,168,157,0.8928571428571429,0.9554140127388535,68,64,0.9117647058823529,0.96875,13,14,0.9230769230769231,0.8571428571428571
percent,barcode15,0p5pct,0.5,127,28121,1168,0.906840053799361,0.9371113209902304,0.9685544167753679,0.07765791821125076,0.07801592375716189,-0.0003580055459111303,0.024592222853576387,0.020923084929591558,0.003669137923984829,0.006130245511340347,188,238,0.824468085106383,0.6512605042016807,107,142,0.9439252336448598,0.7112676056338029,31,69,0.9354838709677419,0.42028985507246375,10,10,1.0,1.0
percent,barcode15,10pct,10.0,2784,28121,1168,0.9880886461076178,0.9944169622472758,0.9978900976198605,0.07692290690903612,0.07801592375716189,-0.0010930168481257663,0.020921950560638582,0.020923084929591558,-1.1343689529756673e-06,0.0012189482575997283,188,198,0.925531914893617,0.8787878787878788,107,113,0.9906542056074766,0.9380530973451328,31,30,0.9354838709677419,0.9666666666666667,10,10,1.0,1.0
percent,barcode15,1pct,1.0,280,28121,1168,0.9253828176483995,0.9462843691356826,0.9794631963996523,0.07445554624300771,0.07801592375716189,-0.003560377514154181,0.02230509049351723,0.020923084929591558,0.0013820055639256722,0.00389850344295138,188,228,0.8617021276595744,0.7105263157894737,107,125,0.9345794392523364,0.8,31,54,0.9354838709677419,0.5370370370370371,10,10,1.0,1.0
percent,barcode15,20pct,20.0,5595,28121,1168,0.9943897743520566,0.9974770200442291,0.9991005390998441,0.07737991842370603,0.07801592375716189,-0.0006360053334558552,0.02089402488901615,0.020923084929591558,-2.9060040575408508e-05,0.0008052429907489462,188,193,0.9521276595744681,0.927461139896373,107,106,0.9813084112149533,0.9905660377358491,31,31,0.967741935483871,0.967741935483871,10,10,1.0,1.0
percent,barcode15,2pct,2.0,603,28121,1168,0.9570698029219029,0.9759150508278501,0.9912718494307943,0.07498566108199614,0.07801592375716189,-0.0030302626751657485,0.02141603657937365,0.020923084929591558,0.0004929516497820911,0.002673251500548971,188,208,0.8617021276595744,0.7788461538461539,107,126,0.9626168224299065,0.8174603174603174,31,41,0.967741935483871,0.7317073170731707,10,10,1.0,1.0
percent,barcode15,40pct,40.0,11352,28121,1168,0.9981572470261701,0.9993061977570754,0.9997746407778878,0.07743639697721297,0.07801592375716189,-0.0005795267799489218,0.020821031786854273,0.020923084929591558,-0.00010205314273728505,0.0004670523041981231,188,186,0.9574468085106383,0.967741935483871,107,106,0.9906542056074766,1.0,31,31,1.0,1.0,10,10,1.0,1.0
percent,barcode15,5pct,5.0,1372,28121,1168,0.9777418661353685,0.9878050446771441,0.9952440174977161,0.07626377965804237,0.07801592375716189,-0.0017521440991195153,0.021096013270305036,0.020923084929591558,0.00017292834071347754,0.0017521903240948888,188,197,0.8936170212765957,0.8527918781725888,107,118,0.9906542056074766,0.8983050847457628,31,36,0.967741935483871,0.8333333333333334,10,10,1.0,1.0
percent,barcode16,0p5pct,0.5,147,27280,1159,0.9081859628568074,0.9468752723181443,0.9699025416161161,0.0805537470940464,0.09474012888691177,-0.014186381792865368,0.02511331846041044,0.026172354511607158,-0.0010590360511967163,0.005441440307659783,272,268,0.7536764705882353,0.7649253731343284,144,164,0.8194444444444444,0.7195121951219512,50,56,0.9,0.8035714285714286,10,9,0.9,1.0
percent,barcode16,10pct,10.0,2850,27280,1169,0.9872561402314403,0.9911442490227892,0.9958338231885828,0.09520256293740413,0.09404899190525977,0.0011535710321443626,0.02686621526062598,0.025977197653001674,0.0008890176076243074,0.0014154232768165127,273,281,0.9487179487179487,0.9217081850533808,144,157,0.9791666666666666,0.8980891719745223,50,55,1.0,0.9090909090909091,10,9,0.9,1.0
percent,barcode16,1pct,1.0,292,27280,1159,0.9437783306484947,0.9633201962139383,0.9751687702922734,0.09184843620616832,0.09474012888691177,-0.002891692680743449,0.027908226823572538,0.026172354511607158,0.00173587231196538,0.004603652062443897,272,327,0.8786764705882353,0.7308868501529052,144,166,0.8819444444444444,0.7650602409638554,50,67,0.98,0.7313432835820896,10,10,1.0,1.0
percent,barcode16,20pct,20.0,5573,27280,1169,0.9944261148085283,0.9970408326000727,0.998580004986931,0.09176781749900907,0.09404899190525977,-0.0022811744062506967,0.025495920176368647,0.025977197653001674,-0.0004812774766330269,0.0009396458696306789,273,268,0.9304029304029304,0.9477611940298507,144,142,0.9513888888888888,0.9647887323943662,50,48,0.96,1.0,10,9,0.9,1.0
percent,barcode16,2pct,2.0,571,27280,1159,0.9671805736754275,0.982060281338576,0.9893641583460694,0.09037143669354405,0.09474012888691177,-0.004368692193367718,0.02639470609451527,0.026172354511607158,0.00022235158290811324,0.0029241915774662207,272,294,0.8786764705882353,0.8129251700680272,144,150,0.9097222222222222,0.8733333333333333,50,60,1.0,0.8333333333333334,10,9,0.9,1.0
percent,barcode16,40pct,40.0,10992,27280,1169,0.9980483160492274,0.9991174256536502,0.9995555028549348,0.09382577527842026,0.09404899190525977,-0.00022321662683950916,0.025983288161169904,0.025977197653001674,6.09050816822998e-06,0.0005309147860414527,273,270,0.9597069597069597,0.9703703703703703,144,145,0.9861111111111112,0.9793103448275862,50,50,1.0,1.0,10,10,1.0,1.0
percent,barcode16,5pct,5.0,1430,27280,1168,0.9850766509385855,0.9903836938631997,0.9939087980986437,0.09361042172655229,0.09412951330243892,-0.0005190915758866294,0.026734809830795694,0.025999438404416913,0.0007353714263787815,0.001892076145352293,273,285,0.9413919413919414,0.9017543859649123,144,156,0.9652777777777778,0.8910256410256411,50,56,1.0,0.8928571428571429,10,10,1.0,1.0
percent,barcode17,0p5pct,0.5,116,20469,1285,0.8194971814898357,0.7410963489580161,0.7776922132683926,0.12839797307948203,0.13021824584397876,-0.0018202727644967276,0.05112602562173492,0.04026658312255494,0.010859442499179979,0.015011549987273796,389,508,0.7686375321336761,0.5885826771653543,246,310,0.8130081300813008,0.6451612903225806,123,146,0.8211382113821138,0.6917808219178082,28,55,0.9285714285714286,0.4727272727272727
percent,barcode17,10pct,10.0,2060,20469,1298,0.9792582171183433,0.9873936965327529,0.9870948509438193,0.12451322221263028,0.13262450200131398,-0.0081112797886837,0.03944716738571682,0.04123639209098027,-0.0017892247052634508,0.003014703992180319,396,396,0.9191919191919192,0.9191919191919192,253,255,0.9407114624505929,0.9333333333333333,129,123,0.9147286821705426,0.959349593495935,29,29,1.0,1.0
percent,barcode17,1pct,1.0,229,20469,1295,0.8717765961992389,0.8692476110393561,0.8856168712243564,0.12339291733727946,0.13293174022988846,-0.009538822892609003,0.04396248585599575,0.041331920412426545,0.0026305654435692036,0.010324731477448685,396,416,0.7651515151515151,0.7283653846153846,253,249,0.8023715415019763,0.8152610441767069,129,142,0.8294573643410853,0.7535211267605634,29,36,0.9655172413793104,0.7777777777777778
percent,barcode17,20pct,20.0,4176,20469,1298,0.9917519126849753,0.9944312487057749,0.9951138275721615,0.13254741343196025,0.13262450200131398,-7.708856935373376e-05,0.041662688877956475,0.04123639209098027,0.00042629678697620604,0.002039444281332595,396,401,0.946969696969697,0.9351620947630923,253,271,0.9841897233201581,0.9188191881918819,129,130,0.9612403100775194,0.9538461538461539,29,29,1.0,1.0
percent,barcode17,2pct,2.0,424,20469,1298,0.9007877729989036,0.9181168146757809,0.9348960836977797,0.12286554397025888,0.13262450200131398,-0.009758958031055101,0.04150380266735914,0.04123639209098027,0.0002674105763788709,0.007879245755568568,396,385,0.797979797979798,0.8207792207792208,253,259,0.8537549407114624,0.833976833976834,129,156,0.8604651162790697,0.7115384615384616,29,33,0.9655172413793104,0.8484848484848485
percent,barcode17,40pct,40.0,8290,20469,1298,0.9959932107254554,0.997528989305108,0.998500077024361,0.13273958365697916,0.13262450200131398,0.00011508165566517792,0.04144945768929583,0.04123639209098027,0.00021306559831556215,0.0012364570282992725,396,401,0.9621212121212122,0.9501246882793017,253,260,0.9802371541501976,0.9538461538461539,129,127,0.9612403100775194,0.9763779527559056,29,29,1.0,1.0
percent,barcode17,5pct,5.0,1072,20469,1298,0.9526240286463667,0.9660060881961565,0.9587706254655262,0.12328614646041774,0.13262450200131398,-0.009338355540896237,0.0397686866380837,0.04123639209098027,-0.0014677054528965672,0.005031611799389191,396,386,0.8661616161616161,0.8886010362694301,253,271,0.9090909090909091,0.8487084870848709,129,125,0.8992248062015504,0.928,29,29,0.9655172413793104,0.9655172413793104
percent,barcode20,0p5pct,0.5,53,10087,1136,0.6102761901851089,0.7546705666432725,0.8859421225910304,0.03643052093353952,0.05307307951618623,-0.01664255858264671,0.011055022717558927,0.01188895136213026,-0.0008339286445713332,0.005610731640015838,117,231,0.6153846153846154,0.3116883116883117,30,104,0.5,0.14423076923076922,3,7,1.0,0.42857142857142855,2,2,1.0,1.0
